pi_loss/Min,EpExtrinsicReward/Median,forward_loss/Std,reward_total_std/Max,entropy/Max,art_num_classes/Max,gradNorm/Max,EpNonzeroExtrinsicRewards/Std,curiosity_loss/Median,inv_loss/Min,rand_dummy_logging/Max,curiosity_loss/Average,loss/Median,GameScore/Average,Length/Min,art_num_classes/Median,forward_loss/Min,Diagnostics/StepsPerSecond,rand_dummy_logging/Median,kohonen_dw/Max,EpExtrinsicReward/Average,perplexity/Std,Length/Median,kohonen_dw/Std,perplexity/Average,reward_total_std/Median,EpAveExtrinsicReward/Std,intrinsic_rewards/Median,entropy_loss/Std,intrinsic_rewards/Max,EpNonzeroExtrinsicRewards/Max,Diagnostics/CumTime (s),Diagnostics/UpdatesPerSecond,Diagnostics/NewCompletedTrajs,entropy/Std,entropy_loss/Min,gradNorm/Std,value_loss/Std,Length/Std,EpDiscountedExtrinsicReward/Std,advantage/Std,intrinsic_rewards/Min,pi_loss/Max,entropy_loss/Median,GameScore/Min,forward_loss/Max,kohonen_dw/Average,Length/Max,inv_loss/Median,Length/Average,EpNonzeroExtrinsicRewards/Average,reward_total_std/Min,kohonen_dw/Median,EpDiscountedExtrinsicReward/Median,valpred/Median,EpDiscountedExtrinsicReward/Average,GameScore/Median,value_loss/Max,entropy/Average,pi_loss/Average,valpred/Average,valpred/Std,entropy_loss/Max,EpAveExtrinsicReward/Average,loss/Std,Diagnostics/CumCompletedTrajs,EpAveExtrinsicReward/Max,Diagnostics/CumUpdates,Diagnostics/Iteration,pi_loss/Std,value_loss/Median,Diagnostics/ReplayRatio,intrinsic_rewards/Std,art_num_classes/Average,return_/Average,gradNorm/Average,Diagnostics/StepsInTrajWindow,EpAveExtrinsicReward/Min,advantage/Median,intrinsic_rewards/Average,loss/Max,EpExtrinsicReward/Std,art_num_classes/Min,GameScore/Std,return_/Max,valpred/Min,gradNorm/Min,value_loss/Min,pi_loss/Median,entropy_loss/Average,entropy/Median,gradNorm/Median,Diagnostics/CumReplayRatio,curiosity_loss/Min,kohonen_dw/Min,EpExtrinsicReward/Min,return_/Min,Diagnostics/CumSteps,advantage/Max,EpAveExtrinsicReward/Median,return_/Std,rand_dummy_logging/Std,forward_loss/Average,EpNonzeroExtrinsicRewards/Median,forward_loss/Median,curiosity_loss/Std,EpNonzeroExtrinsicRewards/Min,art_num_classes/Std,rand_dummy_logging/Min,GameScore/Max,reward_total_std/Average,perplexity/Max,advantage/Min,value_loss/Average,entropy/Min,EpExtrinsicReward/Max,rand_dummy_logging/Average,EpDiscountedExtrinsicReward/Min,reward_total_std/Std,inv_loss/Std,EpDiscountedExtrinsicReward/Max,advantage/Average,return_/Median,curiosity_loss/Max,perplexity/Min,valpred/Max,inv_loss/Max,perplexity/Median,loss/Average,loss/Min,inv_loss/Average
-0.5081712,0.0,0.0,nan,1.3237092,nan,19.82319,0.0,nan,0.0,nan,nan,0.010919771,0.0,612.0,nan,0.0,346.78832956149125,nan,nan,0.0,0.36446187,2608.0,nan,3.2008102,nan,0.0,0.054655574,0.00011740482,0.14050873,0.0,14502.16922545433,13.004562358555921,3,0.117404826,-0.0013237093,3.1489542,0.39822423,2287.1287,0.0,0.17039678,0.033964936,1.0508969,-0.0012042852,0.0,0.0,nan,11751.0,0.0,3240.37,0.0,nan,nan,0.0,5.399387,0.0,0.0,2.5523012,1.1566439,0.034385152,5.6735106,0.70100975,-0.000918304,0.0,0.5569408,1465,0.0,184875,61624,0.18525837,0.0044291504,3.0,0.014915603,nan,5.6430516,1.5755227,324037,0.0,-0.008070013,0.058006164,3.602136,0.0,nan,0.0,7.591398,3.852028,0.0553432,0.00048629293,0.008097803,-0.0011566438,1.2042851,0.5796197,3.0,nan,nan,0.0,4.102214,4930000,0.5042626,0.0,0.7035846,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.757335,-0.9567565,0.10156932,0.91830397,0.0,nan,0.0,nan,0.0,0.0,-0.030458713,5.4041624,nan,2.5050375,7.321906,0.0,3.334376,0.13479781,-0.12065285,0.0
-0.43828607,0.0,0.0,nan,1.3567811,nan,17.291798,0.0,nan,0.0,nan,nan,0.0030167166,0.0,612.0,nan,0.0,347.1268775293879,nan,nan,0.0,0.32780463,2608.0,nan,3.354308,nan,0.0,0.057728596,9.9958954e-05,0.11500927,0.0,14530.977135896683,13.017257907352047,1,0.09995895,-0.0013567812,2.9427183,0.3468176,2287.7698,0.0,0.15952003,0.040435508,0.8931093,-0.0012115344,0.0,0.0,nan,11751.0,0.0,3238.51,0.0,nan,nan,0.0,5.6713614,0.0,0.0,1.6455951,1.2053246,0.03244501,5.6084814,0.23143387,-0.00093686394,0.0,0.50563216,1466,0.0,185250,61749,0.17193067,0.0037950266,3.0,0.012209474,nan,5.5811124,1.4648423,323851,0.0,-0.00038392545,0.059921876,2.5374908,0.0,nan,0.0,6.0697765,4.2603083,0.029694675,0.0006098439,0.00042285156,-0.0012053248,1.2115343,0.56748563,3.0,nan,nan,0.0,4.344416,4940000,0.43818647,0.0,0.3159524,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.8836713,-0.8635535,0.10538833,0.9368639,0.0,nan,0.0,nan,0.0,0.0,-0.027368864,5.6682024,nan,2.551966,5.8639426,0.0,3.3586364,0.136628,-0.13853729,0.0
-0.12491294,0.0,0.0,nan,1.0239708,nan,27.86842,0.0,nan,0.0,nan,nan,0.0039532105,0.0,612.0,nan,0.0,344.5438834125661,nan,nan,0.0,0.27851802,2633.0,nan,2.23636,nan,0.0,0.05753951,0.00012525395,0.09816037,0.0,14560.001014947891,12.92039562797123,3,0.12525393,-0.0010239709,3.866609,0.42182228,2162.2476,0.0,0.19900377,0.03581261,1.4794571,-0.0007936005,0.0,0.0,nan,11751.0,0.0,3184.35,0.0,nan,nan,0.0,5.562234,0.0,0.0,2.690011,0.79704356,0.05390212,5.5396433,0.23871842,-0.0005338333,0.0,0.6358077,1469,0.0,185625,61874,0.21845973,0.003292704,3.0,0.009077921,nan,5.492003,1.7050505,318435,0.0,-0.0029469412,0.0582552,4.1689267,0.0,nan,0.0,5.8958783,4.803804,0.02129018,0.00037056004,0.0029390012,-0.0007970436,0.7936005,0.5160929,3.0,nan,nan,0.0,3.6390374,4950000,0.12491292,0.0,0.36736867,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.7842278,-1.371238,0.1241726,0.53383327,0.0,nan,0.0,nan,0.0,0.0,-0.047641255,5.5544257,nan,1.7054579,5.9163857,0.0,2.2113447,0.17727771,-0.112433456,0.0
-0.2777322,0.0,0.0,nan,0.7706994,nan,18.970835,0.0,nan,0.0,nan,nan,-0.0007734261,0.0,612.0,nan,0.0,345.29389192786505,nan,nan,0.0,0.21453722,2606.5,nan,1.5663425,nan,0.0,0.0625518,0.00013408579,0.13442095,0.0,14588.961851596832,12.948520947294938,6,0.13408577,-0.0007706994,4.2912955,0.56968945,2193.0715,0.0,0.24772806,0.036518723,0.991519,-0.00045346285,0.0,0.0,nan,11751.0,0.0,3225.12,0.0,nan,nan,0.0,5.873617,0.0,0.0,2.2556984,0.43964082,0.066520736,5.7943234,0.4542151,-0.00023213278,0.0,0.81975085,1475,0.0,186000,61999,0.26245397,0.01120479,3.0,0.016353903,nan,5.7366095,2.6525807,322512,0.0,0.014393114,0.06666266,3.1830497,0.0,nan,0.0,6.55393,4.302679,0.06884042,0.0009442443,-0.011836473,-0.00043964083,0.45346284,0.94190705,3.0,nan,nan,0.0,4.472561,4960000,0.2775897,0.0,0.508723,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.1612792,-0.9617629,0.24768734,0.23213276,0.0,nan,0.0,nan,0.0,0.0,-0.057713773,5.8377566,nan,1.2612866,6.511258,0.0,1.5737526,0.31376848,-0.21315908,0.0
-0.21614087,0.0,0.0,nan,0.835331,nan,15.506814,0.0,nan,0.0,nan,nan,0.0012814533,0.0,612.0,nan,0.0,345.54794973101446,nan,nan,0.0,0.25639915,2544.0,nan,1.6768283,nan,0.0,0.060298394,0.00015161399,0.1666033,0.0,14617.901395320892,12.958048114913042,6,0.15161398,-0.00083533104,3.9506052,0.50862926,2204.4412,0.0,0.21862517,0.04300784,0.82237387,-0.0005222822,0.0,0.0,nan,11751.0,0.0,3125.76,0.0,nan,nan,0.0,5.5880766,0.0,0.0,2.1864026,0.505351,0.07378725,5.52983,0.34201348,-0.0002786662,0.0,0.73893964,1481,0.0,186375,62124,0.24160795,0.00776703,3.0,0.016344473,nan,5.4692364,2.572251,312576,0.0,0.0025914283,0.06418748,2.8275597,0.0,nan,0.0,6.0260773,4.041727,0.036378335,0.0006985868,-0.002591427,-0.000505351,0.5222822,0.90101004,3.0,nan,nan,0.0,3.6471252,4970000,0.21545275,0.0,0.46868744,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.3055768,-0.8086656,0.23597494,0.2786662,0.0,nan,0.0,nan,0.0,0.0,-0.060594227,5.6264386,nan,1.3213662,5.9136124,0.0,1.6858704,0.30925682,-0.17456387,0.0
-0.25476438,0.0,0.0,nan,1.2323445,nan,17.593386,0.0,nan,0.0,nan,nan,0.017427387,0.0,612.0,nan,0.0,343.8790485492426,nan,nan,0.0,0.38013506,2443.0,nan,2.7442913,nan,0.0,0.053300202,0.00014214392,0.12691472,0.0,14646.981387376785,12.895464320596599,1,0.14214392,-0.0012323445,2.164394,0.26428998,2134.9673,0.0,0.12677369,0.037170876,0.9192085,-0.0009965913,0.0,0.0,nan,11751.0,0.0,3057.73,0.0,nan,nan,0.0,5.679159,0.0,0.0,1.7789402,0.9996093,0.01240085,5.4202046,0.5262629,-0.00066161825,0.0,0.3738294,1482,0.0,186750,62249,0.1343757,0.003962825,3.0,0.014349898,nan,5.4106503,1.3054318,305773,0.0,-0.013104689,0.056668244,2.6972103,0.0,nan,0.0,6.1731515,4.446662,0.03562736,0.0008680181,0.013077615,-0.0009996094,0.99659127,0.6793982,3.0,nan,nan,0.0,4.439433,4980000,0.2537976,0.0,0.5487369,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.4292598,-0.8912878,0.068358004,0.66161823,0.0,nan,0.0,nan,0.0,0.0,-0.009553806,5.6925006,nan,1.9379265,6.0270286,0.0,2.709032,0.07975925,-0.21195883,0.0
-0.43165842,0.0,0.0,nan,1.3298619,nan,17.942148,0.0,nan,0.0,nan,nan,-0.0062658954,0.0,612.0,nan,0.0,343.4282146999172,nan,nan,0.0,0.32895726,2544.0,nan,3.1113315,nan,0.0,0.04852635,0.00010661565,0.12997933,0.0,14676.09955406189,12.878558051246895,1,0.10661564,-0.0013298619,2.2466273,0.25177318,2142.402,0.0,0.12130896,0.024116995,0.9492309,-0.001124754,0.0,0.0,nan,11751.0,0.0,3090.28,0.0,nan,nan,0.0,4.682919,0.0,0.0,1.8627874,1.1293999,-0.0019300912,4.8604264,0.5494428,-0.0008491835,0.0,0.36217356,1483,0.0,187125,62374,0.13480984,0.0039601116,3.0,0.014479154,nan,4.866054,1.1655089,309028,0.0,0.008272545,0.052442092,2.8105166,0.0,nan,0.0,6.2233696,3.4098656,0.033995926,0.000505406,-0.008272506,-0.0011294,1.124754,0.5519573,3.0,nan,nan,0.0,3.0369494,4990000,0.4316588,0.0,0.5606209,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.780518,-0.90432537,0.053628244,0.84918344,0.0,nan,0.0,nan,0.0,0.0,0.005628361,4.683507,nan,2.3377378,6.1791,0.0,3.0794568,0.050568756,-0.20738928,0.0
-0.6704,0.0,0.0,nan,1.0063933,nan,31.000696,0.0,nan,0.0,nan,nan,0.016541624,0.0,612.0,nan,0.0,345.8364344219284,nan,nan,0.0,0.35368386,2360.5,nan,1.7434096,nan,0.0,0.06655113,0.00018772861,0.14201224,0.0,14705.014957427979,12.968866290822314,4,0.1877286,-0.0010063933,5.2618966,0.6610745,2170.4004,0.0,0.30638137,0.0364226,1.641171,-0.00044699156,0.0,0.0,nan,11751.0,0.0,3058.77,0.0,nan,nan,0.0,6.4508066,0.0,0.0,3.6549373,0.5372514,0.04513621,6.4960403,0.47107145,-0.00030611368,0.0,0.9452305,1487,0.0,187500,62499,0.32758,0.018364256,3.0,0.018480867,nan,6.459401,3.2499819,305877,0.0,0.0030446742,0.07175569,5.2932487,0.0,nan,0.0,7.5277467,5.0174274,0.022799583,0.00073348137,-0.0030130553,-0.0005372514,0.44699153,1.2340816,3.0,nan,nan,0.0,3.881947,5000000,0.6699395,0.0,0.5745681,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.7357163,-1.4354982,0.2626402,0.30611366,0.0,nan,0.0,nan,0.0,0.0,-0.036638703,6.484317,nan,1.3581369,7.563464,0.0,1.5636008,0.30723915,-0.21947344,0.0
-0.5265757,0.0,0.0,nan,1.1074421,nan,19.38024,0.0,nan,0.0,nan,nan,0.018856082,0.0,612.0,nan,0.0,348.91125533912407,nan,nan,0.0,0.2996827,2331.0,nan,2.3462713,nan,0.0,0.06705294,0.00012609892,0.13157043,0.0,14733.675540447235,13.084172075217152,5,0.1260989,-0.0011074422,4.014178,0.56348056,2317.4973,0.0,0.2281724,0.044621762,1.02732,-0.0008465419,0.0,0.0,nan,11751.0,0.0,3133.88,0.0,nan,nan,0.0,6.2766604,0.0,0.0,2.307361,0.84478575,0.049495574,6.179105,0.46822667,-0.00059717055,0.0,0.78955024,1492,0.0,187875,62624,0.24660495,0.013189254,3.0,0.0160633,nan,6.139642,2.641085,313388,0.0,-0.005540179,0.06980575,3.2950006,0.0,nan,0.0,7.086857,4.491374,0.044643447,0.0012953589,0.005948428,-0.0008447858,0.8465419,1.2319485,3.0,nan,nan,0.0,4.5295954,5010000,0.5239033,0.0,0.5483425,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.026606,-0.9971982,0.23784456,0.59717053,0.0,nan,0.0,nan,0.0,0.0,-0.039462905,6.3003435,nan,1.8169702,6.7126374,0.0,2.3315706,0.28649536,-0.31346086,0.0
-0.41500622,0.0,0.0,nan,0.9726797,nan,33.78302,0.0,nan,0.0,nan,nan,0.01194725,0.0,508.0,nan,0.0,347.5325411966486,nan,nan,0.0,0.38703895,2314.5,nan,1.9858965,nan,0.0,0.0643031,0.00020954131,0.12471457,0.0,14762.449824333191,13.032470294874322,6,0.20954129,-0.0009726797,5.2470517,0.63772875,2242.402,0.0,0.29682985,0.03603558,1.7918812,-0.000771441,0.0,0.0,nan,11751.0,0.0,3053.05,0.0,nan,nan,0.0,6.0119247,0.0,0.0,3.6644971,0.6651064,0.09488427,5.829752,0.49373463,-0.0003078723,0.0,0.93697995,1498,0.0,188250,62749,0.3157295,0.014875146,3.0,0.016304936,nan,5.7462487,3.2707,305305,0.0,0.0019111553,0.06745857,5.455607,0.0,nan,0.0,6.5769997,4.0372705,0.020172304,0.0007204204,-0.0021705066,-0.0006651064,0.7714409,1.0027972,3.0,nan,nan,0.0,4.08255,5020000,0.4106741,0.0,0.6112113,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.6453676,-1.639272,0.30837217,0.3078723,0.0,nan,0.0,nan,0.0,0.0,-0.08350329,5.9745607,nan,1.360527,6.5944176,0.0,2.1628783,0.40259135,-0.19501431,0.0
-0.6183464,0.0,0.0,nan,0.9690324,nan,36.19801,0.0,nan,0.0,nan,nan,-0.0028389278,0.0,508.0,nan,0.0,345.75999260717487,nan,nan,0.0,0.26945832,2331.0,nan,1.7828271,nan,0.0,0.07781327,0.00014872661,0.18713604,0.0,14791.371620416641,12.965999722769057,7,0.14872661,-0.00096903247,6.32321,0.99671274,2241.4102,0.0,0.35647306,0.03677324,1.898281,-0.0005606209,0.0,0.0,nan,11751.0,0.0,3060.48,0.0,nan,nan,0.0,6.682261,0.0,0.0,6.197536,0.56694347,0.07386092,6.7460203,0.7055263,-0.00033246118,0.0,1.3569406,1505,0.0,188625,62874,0.40643477,0.026069412,3.0,0.02500407,nan,6.690193,4.5369663,306048,0.0,0.023758246,0.08337478,8.095025,0.0,nan,0.0,8.274805,3.8854752,0.06056437,0.0012056802,-0.024301562,-0.0005669435,0.5606209,2.0098145,3.0,nan,nan,0.0,4.0831447,5030000,0.6177729,0.0,0.86735135,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.635393,-1.3555405,0.47299057,0.33246115,0.0,nan,0.0,nan,0.0,0.0,-0.055828158,6.6631193,nan,1.3943956,8.022211,0.0,1.752373,0.5462846,-0.34031656,0.0
-0.54781073,0.0,0.0,nan,1.2407452,nan,23.58582,0.0,nan,0.0,nan,nan,0.032042935,0.0,508.0,nan,0.0,345.7383203342317,nan,nan,0.0,0.31603009,2253.0,nan,2.7560742,nan,0.0,0.06031373,0.000115543626,0.12797534,0.0,14820.295229434967,12.965187012533688,6,0.11554361,-0.0012407453,4.9891534,0.70251334,2240.742,0.0,0.26006588,0.03137495,1.2180507,-0.0010376367,0.0,0.0,nan,11751.0,0.0,2930.14,0.0,nan,nan,0.0,5.7793612,0.0,0.0,3.3376546,1.0071526,0.107780546,6.0259037,0.81054497,-0.0008102974,0.0,0.969568,1511,0.0,189000,62999,0.28697565,0.005754025,3.0,0.016910715,nan,5.931163,2.9895494,293014,0.0,-0.024394955,0.06551849,4.541617,0.0,nan,0.0,7.8842254,4.256646,0.03766006,0.00068339036,0.02432431,-0.0010071526,1.0376366,0.86028045,3.0,nan,nan,0.0,3.3194032,5040000,0.5462743,0.0,0.86592555,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.4582763,-1.1885384,0.30810076,0.81029737,0.0,nan,0.0,nan,0.0,0.0,-0.09474203,5.7247405,nan,2.248577,7.851753,0.0,2.8233368,0.41487414,-0.18033268,0.0
-0.1899746,0.0,0.0,nan,1.499984,nan,24.472542,0.0,nan,0.0,nan,nan,0.004130026,0.0,508.0,nan,0.0,346.3099064561219,nan,nan,0.0,0.60133713,2227.5,nan,2.9167519,nan,0.0,0.05641668,0.00019441659,0.10197218,0.0,14849.1710999012,12.98662149210457,4,0.19441658,-0.0014999841,4.311859,0.46084753,2242.403,0.0,0.22745623,0.03288428,1.2973411,-0.0010160587,0.0,0.0,nan,11751.0,0.0,2900.37,0.0,nan,nan,0.0,5.414787,0.0,0.0,2.444431,1.0508803,0.0675082,5.3848877,0.32453433,-0.000693007,0.0,0.69981706,1515,0.0,189375,63124,0.2439798,0.0040399563,3.0,0.010500394,nan,5.323062,2.113032,290037,0.0,-0.0023108243,0.05737718,3.7386289,0.0,nan,0.0,5.9214125,3.9398293,0.045195904,0.00032904348,0.002240526,-0.0010508803,1.0160587,0.62716943,3.0,nan,nan,0.0,3.3496113,5050000,0.18946822,0.0,0.42243716,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,4.4816394,-1.0233037,0.16049258,0.693007,0.0,nan,0.0,nan,0.0,0.0,-0.061826106,5.398451,nan,1.9997202,5.9606714,0.0,2.762285,0.22694989,-0.16770582,0.0
-0.27663594,0.0,0.0,nan,1.1762494,nan,18.292757,0.0,nan,0.0,nan,nan,-0.007834683,0.0,508.0,nan,0.0,344.81780026660687,nan,nan,0.0,0.37035957,2227.5,nan,2.3874822,nan,0.0,0.055942036,0.00014753625,0.118038714,0.0,14878.171922922134,12.930667509997757,3,0.14753623,-0.0011762495,3.3735726,0.37906128,2241.935,0.0,0.18411459,0.03869418,0.9633842,-0.00083235686,0.0,0.0,nan,11751.0,0.0,2915.4,0.0,nan,nan,0.0,5.34653,0.0,0.0,1.8114593,0.8590043,0.042047426,5.329137,0.32996818,-0.0006013683,0.0,0.5678283,1518,0.0,189750,63249,0.19793622,0.0041537415,3.0,0.011404795,nan,5.2924776,1.7680758,291540,0.0,0.00922382,0.057286065,2.7737057,0.0,nan,0.0,6.0405726,4.3226023,0.028832857,0.00045664032,-0.009231866,-0.0008590043,0.8323568,0.63727087,3.0,nan,nan,0.0,4.1805944,5060000,0.27567327,0.0,0.38875479,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.242192,-0.9336297,0.12311236,0.6013683,0.0,nan,0.0,nan,0.0,0.0,-0.036659,5.352166,nan,1.8246139,5.934453,0.0,2.2987318,0.16430078,-0.16046527,0.0
-0.3416028,0.0,0.0,nan,0.9513477,nan,10.350356,0.0,nan,0.0,nan,nan,0.0003651192,0.0,508.0,nan,0.0,345.1746257858984,nan,nan,0.0,0.23699863,2204.0,nan,2.2197597,nan,0.0,0.058262806,0.00010894665,0.10867524,0.0,14907.142766237259,12.944048466971191,1,0.108946644,-0.00095134776,1.6378057,0.25743848,2246.86,0.0,0.09489905,0.039371673,0.5458704,-0.0008079457,0.0,0.0,nan,11751.0,0.0,2905.76,0.0,nan,nan,0.0,5.6708674,0.0,0.0,1.419832,0.7915429,0.0030023097,5.680485,0.34379667,-0.00055876654,0.0,0.33632544,1519,0.0,190125,63374,0.10743419,0.004592722,3.0,0.011892211,nan,5.681275,1.1193557,290576,0.0,0.0005920512,0.061248474,1.964323,0.0,nan,0.0,6.345954,4.681317,0.017017914,0.00070545066,-0.0006165112,-0.00079154293,0.8079456,0.55854386,3.0,nan,nan,0.0,4.301106,5070000,0.339484,0.0,0.37445968,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.589198,-0.45786658,0.07289101,0.5587665,0.0,nan,0.0,nan,0.0,0.0,0.0007901988,5.697958,nan,1.7485151,6.384332,0.0,2.2432961,0.075101785,-0.15672626,0.0
-0.2777914,0.0,0.0,nan,0.94236994,nan,16.267374,0.0,nan,0.0,nan,nan,0.007446312,0.0,508.0,nan,0.0,344.59207564517993,nan,nan,0.0,0.3569532,2204.0,nan,1.916067,nan,0.0,0.060712375,0.00018303083,0.11543369,0.0,14936.162586212158,12.922202836694247,3,0.18303081,-0.00094237,3.3097787,0.44289857,2014.2456,0.0,0.1917927,0.04036534,0.85588837,-0.00060704065,0.0,0.0,nan,9853.0,0.0,2807.82,0.0,nan,nan,0.0,5.768162,0.0,0.0,1.9284849,0.6333456,0.033297054,5.7327037,0.35824502,-0.00034230613,0.0,0.6375398,1522,0.0,190500,63499,0.21063639,0.009970895,3.0,0.014365384,nan,5.7077765,2.201831,280782,0.0,0.003504673,0.06446899,2.7811384,0.0,nan,0.0,6.543643,4.201674,0.019298526,0.0007204175,-0.0035110668,-0.0006333456,0.60704064,0.94614875,3.0,nan,nan,0.0,4.200921,5080000,0.27595338,0.0,0.4410059,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.5660563,-0.8535883,0.16539232,0.3423061,0.0,nan,0.0,nan,0.0,0.0,-0.024928177,5.784154,nan,1.4081907,6.3478675,0.0,1.834993,0.19805601,-0.22152671,0.0
-0.18475825,0.0,0.0,nan,0.9369439,nan,19.67937,0.0,nan,0.0,nan,nan,0.009365034,0.0,508.0,nan,0.0,346.7244613514606,nan,nan,0.0,0.38945723,2088.5,nan,1.7272125,nan,0.0,0.056500804,0.00021887326,0.122804545,0.0,14965.003931760788,13.002167300679773,4,0.21887328,-0.0009369439,2.6996865,0.3765506,1925.1603,0.0,0.13895246,0.03460585,1.0364138,-0.00045748946,0.0,0.0,nan,9853.0,0.0,2698.15,0.0,nan,nan,0.0,5.471338,0.0,0.0,2.4241498,0.52207804,0.03267626,5.54752,0.55154383,-0.00024949762,0.0,0.52531916,1526,0.0,190875,63624,0.16103564,0.006128073,3.0,0.015935851,nan,5.523023,1.4486221,269815,0.0,-0.0030758327,0.060715597,3.3940444,0.0,nan,0.0,6.7848806,4.141777,0.019138072,0.00042071956,0.005258442,-0.000522078,0.45748943,0.70498675,3.0,nan,nan,0.0,3.7430427,5090000,0.18472312,0.0,0.57448846,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.55217,-1.0206559,0.11361235,0.24949762,0.0,nan,0.0,nan,0.0,0.0,-0.024497237,5.4848795,nan,1.28338,6.7014937,0.0,1.580102,0.14576654,-0.16899167,0.0
-0.24840184,0.0,0.0,nan,1.1711081,nan,31.78172,0.0,nan,0.0,nan,nan,0.0071923775,0.0,508.0,nan,0.0,345.77763967460214,nan,nan,0.0,0.51618063,1780.0,nan,2.491307,nan,0.0,0.05995705,0.00022780354,0.14280204,0.0,14993.924251794815,12.96666148779758,6,0.22780353,-0.0011711082,4.5970936,0.5550347,1913.3367,0.0,0.23987179,0.03597215,1.6863794,-0.0009703815,0.0,0.0,nan,9853.0,0.0,2551.53,0.0,nan,nan,0.0,5.5985293,0.0,0.0,3.2258663,0.8885509,0.05921087,5.529154,0.45637822,-0.0003372804,0.0,0.8119545,1532,0.0,191250,63749,0.27308452,0.009659322,3.0,0.016296437,nan,5.4840827,2.6308067,255153,0.0,0.0032636174,0.06425007,4.79651,0.0,nan,0.0,6.21862,4.1288977,0.047073532,0.0006526642,-0.0032043667,-0.00088855095,0.97038144,0.98764664,3.0,nan,nan,0.0,3.520501,5100000,0.24660954,0.0,0.5693518,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,3.225597,-1.5868144,0.22516541,0.33728036,0.0,nan,0.0,nan,0.0,0.0,-0.04507139,5.6086206,nan,1.4011316,6.1699467,0.0,2.6389499,0.28348774,-0.18048848,0.0
-0.46396494,0.0,0.0,nan,1.0226848,nan,17.560366,0.0,nan,0.0,nan,nan,0.010725103,0.0,508.0,nan,0.0,346.54879683822344,nan,nan,0.0,0.30548576,1776.0,nan,2.2334626,nan,0.0,0.065034114,0.00013646939,0.13664922,0.0,15022.780216932297,12.995579881433379,4,0.13646938,-0.0010226849,4.134687,0.57075125,2105.596,0.0,0.24416146,0.037771225,0.9304228,-0.0007922041,0.0,0.0,nan,11793.0,0.0,2585.6,0.0,nan,nan,0.0,6.049091,0.0,0.0,2.2572756,0.7942285,0.05556656,5.94891,0.59425193,-0.0005684097,0.0,0.80947876,1536,0.0,191625,63874,0.26356044,0.013279604,3.0,0.017244278,nan,5.903592,2.9638278,258560,0.0,4.9701845e-05,0.068819955,3.1697485,0.0,nan,0.0,6.780481,4.0177727,0.050059713,0.00086548703,-5.442593e-05,-0.0007942286,0.7922041,1.3551565,3.0,nan,nan,0.0,4.17541,5110000,0.46209997,0.0,0.65866584,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.7806525,-0.9031227,0.25489825,0.5684097,0.0,nan,0.0,nan,0.0,0.0,-0.045317303,6.026851,nan,1.7654574,6.774728,0.0,2.208291,0.3096706,-0.28773823,0.0
-0.2515217,0.0,0.0,nan,0.8089138,nan,26.298073,0.0,nan,0.0,nan,nan,0.0059365463,0.0,508.0,nan,0.0,345.4868938453137,nan,nan,0.0,0.18489079,1780.0,nan,1.7711201,nan,0.0,0.061881673,0.00010415533,0.11578301,0.0,15051.724874973297,12.955758519199264,2,0.10415533,-0.00080891384,3.964747,0.50729316,2016.4056,0.0,0.20217657,0.034579165,1.3468354,-0.00058431533,0.0,0.0,nan,11793.0,0.0,2533.8,0.0,nan,nan,0.0,5.942456,0.0,0.0,3.206351,0.5661828,0.047125224,6.021587,0.5416219,-0.00039231422,0.0,0.7271013,1538,0.0,192000,63999,0.22989205,0.0072247563,3.0,0.012399307,nan,5.9826565,2.0255473,253380,0.0,-0.0003737177,0.063865945,4.5526023,0.0,nan,0.0,7.1576347,4.454937,0.021852521,0.00071241125,0.0003494785,-0.00056618283,0.5843153,0.7826733,3.0,nan,nan,0.0,3.7887287,5120000,0.25095132,0.0,0.61392766,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,2.2454677,-1.0415925,0.15425767,0.3923142,0.0,nan,0.0,nan,0.0,0.0,-0.038930316,5.9394345,nan,1.4804022,7.172947,0.0,1.793762,0.20081674,-0.18300675,0.0
