Diagnostics/NewCompletedTrajs,Diagnostics/StepsInTrajWindow,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,Length/Average,Length/Std,Length/Median,Length/Min,Length/Max,EpExtrinsicReward/Average,EpExtrinsicReward/Std,EpExtrinsicReward/Median,EpExtrinsicReward/Min,EpExtrinsicReward/Max,EpNonzeroExtrinsicRewards/Average,EpNonzeroExtrinsicRewards/Std,EpNonzeroExtrinsicRewards/Median,EpNonzeroExtrinsicRewards/Min,EpNonzeroExtrinsicRewards/Max,EpDiscountedExtrinsicReward/Average,EpDiscountedExtrinsicReward/Std,EpDiscountedExtrinsicReward/Median,EpDiscountedExtrinsicReward/Min,EpDiscountedExtrinsicReward/Max,EpAveExtrinsicReward/Average,EpAveExtrinsicReward/Std,EpAveExtrinsicReward/Median,EpAveExtrinsicReward/Min,EpAveExtrinsicReward/Max,GameScore/Average,GameScore/Std,GameScore/Median,GameScore/Min,GameScore/Max,return_/Average,return_/Std,return_/Median,return_/Min,return_/Max,intrinsic_rewards/Average,intrinsic_rewards/Std,intrinsic_rewards/Median,intrinsic_rewards/Min,intrinsic_rewards/Max,valpred/Average,valpred/Std,valpred/Median,valpred/Min,valpred/Max,advantage/Average,advantage/Std,advantage/Median,advantage/Min,advantage/Max,loss/Average,loss/Std,loss/Median,loss/Min,loss/Max,pi_loss/Average,pi_loss/Std,pi_loss/Median,pi_loss/Min,pi_loss/Max,value_loss/Average,value_loss/Std,value_loss/Median,value_loss/Min,value_loss/Max,entropy_loss/Average,entropy_loss/Std,entropy_loss/Median,entropy_loss/Min,entropy_loss/Max,inv_loss/Average,inv_loss/Std,inv_loss/Median,inv_loss/Min,inv_loss/Max,forward_loss/Average,forward_loss/Std,forward_loss/Median,forward_loss/Min,forward_loss/Max,reward_total_std/Average,reward_total_std/Std,reward_total_std/Median,reward_total_std/Min,reward_total_std/Max,curiosity_loss/Average,curiosity_loss/Std,curiosity_loss/Median,curiosity_loss/Min,curiosity_loss/Max,gradNorm/Average,gradNorm/Std,gradNorm/Median,gradNorm/Min,gradNorm/Max,entropy/Average,entropy/Std,entropy/Median,entropy/Min,entropy/Max,perplexity/Average,perplexity/Std,perplexity/Median,perplexity/Min,perplexity/Max,rand_dummy_logging/Average,rand_dummy_logging/Std,rand_dummy_logging/Median,rand_dummy_logging/Min,rand_dummy_logging/Max,art_num_classes/Average,art_num_classes/Std,art_num_classes/Median,art_num_classes/Min,art_num_classes/Max,kohonen_dw/Average,kohonen_dw/Std,kohonen_dw/Median,kohonen_dw/Min,kohonen_dw/Max
1,264621,10999,9119.594451189041,880000,320,33000,58.05829619614651,2.177186107355494,3.0,3.0,2646.21,2226.4216,1915.5,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9472072,0.39016354,3.9321818,2.9010215,5.05433,0.042027555,0.0098437155,0.03960044,0.029218376,0.08207295,3.9410243,0.36771187,3.9233513,3.0188754,5.06285,0.0061827013,0.10312138,-0.017086918,-0.4757046,0.54800737,0.031984013,0.18143925,0.020322543,-0.1536931,1.2651762,-0.0044599515,0.10813901,0.017086912,-0.55203706,0.50270605,0.037923038,0.122368194,0.003917501,0.00025613426,0.80260605,-0.0014790748,7.719771e-05,-0.0014912529,-0.0015925253,-0.0013364491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8836078,1.1777705,0.4977597,0.04418171,7.728144,1.4790747,0.0771977,1.4912529,1.336449,1.5925252,4.402404,0.33868906,4.4426565,3.8055072,4.9167557,nan,nan,nan,nan,nan,564.384,1.4410219,564.0,562.0,567.0,nan,nan,nan,nan,nan
2,270468,11124,9302.946293830872,890000,322,33375,54.53994819967285,2.045248057487732,3.0,3.0,2704.68,2266.6423,1932.5,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277637,0.4345982,4.168592,3.2066264,5.2733293,0.04618745,0.012024789,0.042767294,0.030113926,0.08477392,4.2731447,0.39505655,4.189952,3.0136576,5.0794997,0.0044923807,0.15040152,-0.012595105,-0.722037,0.5306867,0.07533085,0.3757866,0.015256891,-0.15691365,2.855978,-0.0026399717,0.1587233,0.012562873,-0.5329964,0.80456614,0.07958226,0.27376541,0.0034484372,0.00029612033,2.0543423,-0.0016114421,2.7317185e-05,-0.0016084869,-0.0017191296,-0.001564264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2747931,1.8972783,0.59255207,0.035306413,12.409539,1.6114421,0.027317181,1.6084868,1.5642638,1.7191296,5.0148106,0.139766,4.99528,4.782573,5.580144,nan,nan,nan,nan,nan,570.2,1.7933208,570.0,567.0,574.0,nan,nan,nan,nan,nan
1,273728,11249,9478.044650316238,900000,323,33750,57.110758779941555,2.1416534542478085,3.0,3.0,2737.28,2328.3381,1932.5,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8440652,0.22614247,3.8691113,2.937539,4.309196,0.040909547,0.0091972025,0.038810134,0.029256359,0.06886647,3.8405051,0.21601327,3.8609014,3.0528803,4.3735275,0.003560091,0.08274193,-0.016149025,-0.37602565,0.2173754,0.025775373,0.16958581,0.017281061,-0.17943616,1.0522383,-0.0021689658,0.0880018,0.016112719,-0.21942005,0.4379582,0.029657781,0.107786514,0.002251109,0.0002628034,0.6888754,-0.0017134418,5.4231994e-05,-0.0017302984,-0.0017893821,-0.0015867313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.76898223,0.90688866,0.46387905,0.031998217,6.1916847,1.7134417,0.054231994,1.7302983,1.5867312,1.789382,5.556125,0.29234037,5.6423635,4.8877435,5.9858437,nan,nan,nan,nan,nan,575.664,1.3019615,576.0,574.0,578.0,nan,nan,nan,nan,nan
4,281263,11374,9668.093363285065,910000,327,34125,52.61808850891982,1.9731783190844931,3.0,3.0,2812.63,2438.1516,1915.5,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.569792,0.58147186,4.652434,3.0851047,6.2280664,0.049247406,0.013310739,0.046287376,0.03012604,0.08847513,4.5979943,0.5041453,4.6458535,3.1856225,6.0076494,-0.028201323,0.25500032,-0.009108195,-1.6342955,0.52878827,0.2635945,0.86559165,0.023634817,-0.19184795,6.2827816,0.034369852,0.2745784,0.00906475,-0.53405404,1.8206043,0.23069336,0.63694906,0.008082314,0.0005902084,4.4637175,-0.0014687077,0.00012523975,-0.0014931603,-0.0016253438,-0.0011915334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.1535294,3.6252813,0.73391676,0.048431706,27.609634,1.4687077,0.12523976,1.4931602,1.1915333,1.6253437,4.38056,0.52453464,4.4538007,3.2966704,5.0801663,nan,nan,nan,nan,nan,582.336,2.5641966,582.0,578.0,586.0,nan,nan,nan,nan,nan
7,266873,11499,9862.079730272293,920000,334,34500,51.55001434022617,1.9331255377584813,3.0,3.0,2668.73,2379.3748,1775.0,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6795506,0.63382596,4.7653213,2.4798257,5.5524287,0.051952586,0.014421857,0.048145395,0.030065626,0.09444853,4.7099895,0.532527,4.7476287,2.9443474,5.5604706,-0.030438365,0.23690248,-0.011623877,-1.1571839,0.4084176,0.27729103,0.78605837,0.026642356,-0.23854348,4.9456306,0.04002178,0.26451993,0.011613462,-0.41308373,1.4966996,0.23845996,0.55395705,0.01257728,0.0008134841,3.450023,-0.0011906886,0.00016183413,-0.0012044299,-0.0014386143,-0.0008119528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3763509,3.3336039,1.0377724,0.054529276,22.333044,1.1906884,0.16183414,1.2044299,0.81195277,1.4386142,3.3628893,0.52029985,3.3600528,2.3130915,4.2554507,nan,nan,nan,nan,nan,590.904,2.7696183,591.0,586.0,595.0,nan,nan,nan,nan,nan
1,275247,11624,10058.296413183212,930000,335,34875,50.964066111238466,1.9111524791714425,3.0,3.0,2752.47,2478.304,1846.0,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.550795,0.80256426,4.4726586,3.3664448,6.2686563,0.050404184,0.017433818,0.045597605,0.029003378,0.0991821,4.553428,0.75601506,4.499506,3.4219544,6.1252785,-0.0026329611,0.18208466,-0.016182337,-0.83476084,0.5084815,0.12401519,0.5334521,0.01702592,-0.2868363,2.9707558,0.0055519496,0.1936545,0.01617663,-0.5084815,0.9034234,0.119629875,0.3794044,0.0045935614,0.00023932112,2.0688465,-0.0011666456,0.0002774889,-0.0013187998,-0.0014338252,-0.00065779174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5991433,2.3259606,0.6911138,0.061531074,13.259405,1.1666456,0.2774889,1.3187997,0.65779173,1.4338251,3.3669252,0.7485611,3.738931,2.035713,4.194713,nan,nan,nan,nan,nan,601.04,2.483224,602.0,595.0,604.0,nan,nan,nan,nan,nan
4,279469,11749,10252.588427782059,940000,339,35250,51.46891919694662,1.9300844698854982,3.0,3.0,2794.69,2475.5627,1922.0,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.997688,0.3137769,4.049137,2.9471729,4.4044085,0.0444917,0.010727173,0.0413964,0.029788103,0.08033804,4.0149646,0.28846624,4.057088,2.8941188,4.422271,-0.01727638,0.15182014,-0.004935032,-0.6410935,0.24700432,0.102598056,0.36603072,0.01012567,-0.19663545,1.6439675,0.019364495,0.16083464,0.0049199453,-0.2812352,0.64109343,0.08459763,0.22474869,0.0037507836,0.00021312611,1.0077704,-0.0013640744,8.178532e-05,-0.0013816325,-0.0014623316,-0.0011331942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2635801,1.9028807,0.5308799,0.047049094,9.089029,1.3640742,0.081785314,1.3816324,1.1331941,1.4623315,3.9255528,0.3108626,3.9813952,3.1055603,4.3174224,nan,nan,nan,nan,nan,606.552,1.8218936,607.0,604.0,610.0,nan,nan,nan,nan,nan
8,282690,11874,10449.22517991066,950000,347,35625,50.855193099710924,1.9070697412391595,3.0,3.0,2826.9,2496.9004,1945.5,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4185815,0.76810324,4.279331,2.1213949,6.235553,0.05062806,0.012797077,0.04810048,0.031617023,0.091578364,4.4583316,0.69694287,4.313014,3.0383105,6.123595,-0.039749246,0.23066296,-0.009994938,-1.5990846,0.54113984,0.25324336,0.6536039,0.028762853,-0.20361906,5.065078,0.048906088,0.26218778,0.010082358,-0.54600877,1.9419551,0.20551538,0.43372726,0.00937079,0.00028336144,3.1251488,-0.0011781388,0.0003231135,-0.0011264475,-0.0016780962,-0.0006348533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.1181571,3.2396598,0.8479256,0.04275638,27.561367,1.1781389,0.32311344,1.1264474,0.6348533,1.6780962,3.4907105,1.049934,3.1318269,1.9865808,5.3559155,nan,nan,nan,nan,nan,614.08,2.2648618,614.0,610.0,618.0,nan,nan,nan,nan,nan
5,281283,11999,10642.370398283005,960000,352,36000,51.77451496998502,1.9415443113744382,3.0,3.0,2812.83,2472.6392,1985.0,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.012004,0.36789435,4.037732,2.1524174,4.8552904,0.04458903,0.010491784,0.042265955,0.031205023,0.08884357,4.036066,0.28329545,4.0341973,2.478297,4.8449917,-0.024062304,0.16945109,-0.004444635,-1.0540456,0.36410645,0.14052662,0.50239027,0.008517821,-0.15706462,4.1161776,0.030891873,0.18897796,0.0044198064,-0.36480075,1.2075504,0.11110297,0.3316133,0.005082251,0.00014665752,2.9097018,-0.0014682168,0.00019665032,-0.0015141085,-0.0017399649,-0.0009003852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4397587,2.4257112,0.5859103,0.029089613,18.712193,1.4682168,0.19665031,1.5141084,0.90038514,1.7399648,4.434763,0.8142273,4.545436,2.5793753,5.69737,nan,nan,nan,nan,nan,620.336,1.7202048,620.0,618.0,624.0,nan,nan,nan,nan,nan
3,281776,12124,10851.289349794388,970000,355,36375,47.86545178241116,1.7949544418404184,3.0,3.0,2817.76,2470.2322,1985.0,444.0,12264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.854631,0.5385576,4.795211,3.505621,5.9069486,0.05409848,0.011663957,0.05144403,0.032647163,0.08666686,4.878454,0.45906624,4.787916,3.8544831,5.8091846,-0.02382234,0.20148668,0.002609653,-1.0505507,0.26962405,0.20840544,0.63017803,0.0026846186,-0.14266072,3.229339,0.029137842,0.21366066,-0.0026283115,-0.2699874,1.0505507,0.18030454,0.44048193,0.008931058,0.00039907737,2.1798153,-0.0010369497,0.0001353387,-0.0010504709,-0.0013015452,-0.0007321479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8057835,2.6061604,0.7455146,0.03394738,15.766896,1.0369498,0.1353387,1.0504708,0.7321479,1.3015451,2.9394932,0.33964172,2.974361,2.225261,3.67497,nan,nan,nan,nan,nan,628.16,2.6755188,628.0,624.0,633.0,nan,nan,nan,nan,nan
8,265585,12249,11054.594424247742,980000,363,36750,49.187163807337186,1.8445186427751445,3.0,3.0,2655.85,2310.4185,1935.0,444.0,10263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4184837,0.70281035,4.465861,2.3583922,5.7947893,0.050572302,0.013551988,0.048876822,0.031077495,0.0938782,4.4691615,0.60866165,4.4608946,2.9097047,5.6747084,-0.050679173,0.27421057,-0.018761218,-1.0996703,0.5726186,0.3438409,0.8111013,0.023105346,-0.17658085,4.4130063,0.06244636,0.30047426,0.0187059,-0.5759748,1.4051546,0.2822998,0.5632434,0.013551129,0.00036904233,3.0085778,-0.0009052422,0.0001660222,-0.0009004932,-0.0011950934,-0.00046368598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.5815191,3.665617,0.923159,0.041629203,20.123417,0.9052422,0.1660222,0.90049314,0.46368596,1.1950933,2.5640318,0.3967989,2.5482626,1.6538512,3.3330197,nan,nan,nan,nan,nan,636.688,2.2393427,637.0,633.0,641.0,nan,nan,nan,nan,nan
6,264322,12374,11259.525756835938,990000,369,37125,48.79683293766864,1.8298812351625742,3.0,3.0,2643.22,2319.3403,1935.0,444.0,10263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2270856,0.5920016,4.1149206,2.1904619,5.318955,0.04808919,0.012499929,0.04606104,0.03168446,0.09561874,4.258553,0.5230205,4.121738,2.8467126,5.26157,-0.031467285,0.20254225,-0.010483583,-0.93727577,0.7598046,0.22074112,0.6199175,0.018244974,-0.21443549,3.818635,0.04019669,0.23783404,0.010478265,-0.9725775,1.197955,0.18171443,0.43855777,0.008500138,0.00015444185,2.6216495,-0.0011699853,0.00014542416,-0.00120479,-0.001366967,-0.00081569975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.823646,2.9319382,0.6421669,0.025881259,16.589176,1.1699852,0.14542416,1.2047899,0.8156997,1.366967,3.2947314,0.41026443,3.347253,2.357292,3.9234333,nan,nan,nan,nan,nan,644.728,2.1442986,645.0,641.0,648.0,nan,nan,nan,nan,nan
3,265954,12499,11458.008803129196,1000000,372,37500,50.38213684621205,1.889330131732952,3.0,3.0,2659.54,2308.5947,1935.0,444.0,10263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018032,0.34757972,4.0539384,2.593804,4.5441046,0.043751687,0.00943822,0.041718043,0.029633412,0.074201554,4.031661,0.29061422,4.038644,2.8740594,4.5269556,-0.01362945,0.13422675,-0.009350864,-0.649897,0.35186422,0.09709301,0.34185952,0.013869135,-0.22970216,2.248607,0.017272526,0.14808588,0.009352611,-0.35479432,0.79019725,0.08104756,0.22289625,0.005247437,0.00021408945,1.461123,-0.00122708,0.00012859664,-0.0012706736,-0.0013986123,-0.0009913491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1438226,1.7951329,0.47900656,0.037959654,11.172775,1.2270799,0.12859663,1.2706735,0.9913491,1.3986123,3.4586449,0.40109318,3.5633435,2.7812634,4.0496874,nan,nan,nan,nan,nan,650.704,1.6542017,651.0,648.0,654.0,nan,nan,nan,nan,nan
1,267885,12624,11646.371881484985,1010000,373,37875,53.0889603593732,1.990836013476495,3.0,3.0,2678.85,2301.25,1962.5,444.0,10263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.752885,0.2808311,3.716826,2.8120558,4.40533,0.03960111,0.008208661,0.037777394,0.028429076,0.06811737,3.7583091,0.25541633,3.7222393,3.1259084,4.341919,-0.00542421,0.10709399,-0.012396244,-0.65803164,0.22266474,0.04902969,0.26957646,0.012186581,-0.18179774,2.2175279,0.0076693734,0.11538511,0.012358798,-0.22300987,0.72223175,0.042537406,0.16952679,0.003113899,0.00011289752,1.4990103,-0.0011770849,8.475692e-05,-0.0011939392,-0.0013155497,-0.0009983231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.87567836,1.3744905,0.46451515,0.03288447,10.817383,1.1770848,0.08475691,1.1939392,0.9983231,1.3155496,3.2608998,0.26758566,3.3000546,2.7137287,3.7267983,nan,nan,nan,nan,nan,655.304,1.0599924,655.0,654.0,657.0,nan,nan,nan,nan,nan
3,267979,12749,11849.320996522903,1020000,376,38250,49.27343486140181,1.8477538073025679,3.0,3.0,2679.79,2239.152,1977.0,539.0,10263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9137626,0.30381098,3.9245536,3.0499864,4.386763,0.042817164,0.010711642,0.040701833,0.028669894,0.0755326,3.9238808,0.27686575,3.9379234,3.238297,4.3649945,-0.010118456,0.1302861,-0.014181485,-0.5628253,0.2636848,0.076382495,0.30098623,0.020071806,-0.19558117,1.3097477,0.012928861,0.13861042,0.014189149,-0.2636848,0.5920605,0.06468599,0.18358587,0.004769789,7.130585e-05,0.84927666,-0.0012323533,0.00016966881,-0.0012807816,-0.0014446941,-0.0009250417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0932474,1.5744059,0.5147877,0.020602133,8.225654,1.2323533,0.16966882,1.2807815,0.9250416,1.444694,3.4774075,0.5603489,3.5994518,2.5219731,4.2405524,nan,nan,nan,nan,nan,659.752,1.746567,659.0,657.0,663.0,nan,nan,nan,nan,nan
5,268663,12874,12062.06066775322,1030000,381,38625,47.00580734269258,1.7627177753509715,3.0,3.0,2686.63,2205.9243,1977.0,605.0,10138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9911654,0.2949223,4.085952,3.0067286,4.4519796,0.046491332,0.010792949,0.044441037,0.028351024,0.08091583,4.0215507,0.23621415,4.080374,3.0130696,4.461932,-0.03038489,0.17809126,-0.004825293,-0.66845226,0.21898325,0.1518913,0.4308469,0.009533876,-0.17202044,1.652128,0.034045655,0.18671283,0.004821916,-0.21914856,0.6684524,0.1184634,0.26115835,0.0063517876,0.00015967278,0.9842474,-0.0006177454,0.00017725368,-0.0005381474,-0.0010168242,-0.0004068674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5366266,2.120322,0.66406924,0.023920713,9.275208,0.61774534,0.17725366,0.5381474,0.40686736,1.0168241,1.8869423,0.3768018,1.7134631,1.5021276,2.7645123,nan,nan,nan,nan,nan,665.752,1.7235128,666.0,663.0,669.0,nan,nan,nan,nan,nan
5,274502,12999,12267.376364946365,1040000,386,39000,48.705482029426825,1.826455576103506,3.0,3.0,2745.02,2185.4297,1985.0,647.0,10138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8041768,0.30024278,3.8655849,2.8057456,4.217896,0.043118834,0.009539423,0.04127478,0.028102774,0.06950372,3.8344183,0.23499413,3.8302093,3.0219686,4.200845,-0.030241195,0.16056862,-0.014780183,-0.58183354,0.24432206,0.12779659,0.3662248,0.015414173,-0.18631117,1.3310778,0.03494306,0.17018911,0.014794035,-0.24434295,0.58187854,0.09327954,0.20973156,0.0041073,0.00018800047,0.8101321,-0.00042600438,8.0569356e-05,-0.00042039854,-0.00061472715,-0.00029096284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3631862,1.9209956,0.52747,0.014724812,8.093119,0.42600432,0.08056934,0.42039853,0.29096282,0.61472714,1.5364959,0.12652774,1.5225681,1.3377151,1.8511171,nan,nan,nan,nan,nan,671.648,1.5349581,672.0,669.0,674.0,nan,nan,nan,nan,nan
4,275657,13124,12478.662653207779,1050000,390,39375,47.3291479645263,1.7748430486697364,3.0,3.0,2756.57,2176.879,2003.0,647.0,10138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8310225,0.35133478,3.8793888,2.2659087,4.3375144,0.04385671,0.011548473,0.03936302,0.03011781,0.07372983,3.834754,0.29648894,3.8721871,2.91609,4.3508387,-0.0037312303,0.13559774,-0.021500343,-0.65018153,0.24531671,0.087705985,0.34613845,0.02418815,-0.18106963,2.4012234,0.009800113,0.15701567,0.021500213,-0.2827642,0.9097174,0.07848793,0.20999914,0.0044946405,0.00014640033,1.4944173,-0.0005820702,0.00010137411,-0.00059476664,-0.00075854675,-0.00041919033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2628917,1.7412816,0.60628086,0.0154896425,12.54337,0.58207023,0.101374105,0.5947666,0.41919032,0.7585467,1.7992263,0.18316063,1.8126085,1.5207294,2.135173,nan,nan,nan,nan,nan,676.952,1.7290738,677.0,674.0,680.0,nan,nan,nan,nan,nan
1,273346,13249,12684.284870624542,1060000,391,39750,48.632876960623385,1.8237328860233768,3.0,3.0,2733.46,2169.9197,2003.0,647.0,10138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040189,0.35697022,4.0115128,2.951207,4.9476748,0.04246661,0.010556462,0.039966658,0.027577365,0.084449336,4.0394635,0.35191175,4.003056,2.968182,4.9842825,0.0007252426,0.11938437,-0.020711008,-0.54856074,0.44189614,0.035793323,0.19298321,0.030270068,-0.1656559,1.2383219,-0.0007595779,0.12123261,0.023221971,-0.44267806,0.57596904,0.037483413,0.11739823,0.0029217363,0.0002887679,0.6902114,-0.0009305096,0.00013853652,-0.0009730166,-0.001126234,-0.0006868875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0017798,1.3548522,0.6379108,0.045179676,8.414105,0.93050945,0.13853651,0.97301656,0.68688744,1.1262339,2.5601246,0.3462011,2.646009,1.9875199,3.08402,nan,nan,nan,nan,nan,682.344,1.5393714,682.0,680.0,685.0,nan,nan,nan,nan,nan
